time_s,biomass_gDW,glc__D_e,o2_e,nh4_e,pi_e,h_e,h2o_e,co2_e,ac_e,acald_e,akg_e,etoh_e,for_e,fru_e,fum_e,gln__L_e,glu__L_e,lac__D_e,mal__L_e,pyr_e,succ_e
140.0,2.0353120500688835,10.308764042467237,0.063,18.485037977943417,64.16835033550852,2.847986736515024,55500.0,0.09443369502793043,0.9448378082007076,0.0,0.0,0.0,1.1306916249298173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,2.0357720730544946,10.297511331670352,0.063,18.482055555855798,64.16633826168705,2.888436583744344,55500.0,0.09577714132220692,0.9582568115754976,0.0,0.0,0.0,1.1467506034898896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.0,2.036231162112126,10.28625613689236,0.063,18.479072470198137,64.16432574019188,2.928895311700857,55500.0,0.09712094713152279,0.9716787410396975,0.0,0.0,0.0,1.162813095517145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,2.036689320999814,10.274998463465922,0.063,18.47608872236894,64.16231277196653,2.96936290107748,55500.0,0.09846511199866537,0.9851035901311712,0.0,0.0,0.0,1.1788790933115207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.0,2.0371465534530007,10.263738316703416,0.063,18.473104313761294,64.1602993579508,3.009839332639633,55500.0,0.09980963546936872,0.9985313524116678,0.0,0.0,0.0,1.194948589201636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,2.0376028631847145,10.252475701897065,0.063,18.4701192457629,64.15828549908092,3.0503245872247784,55500.0,0.10115451709230132,1.0119620214666676,0.0,0.0,0.0,1.2110215755446083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152.0,2.038058253885748,10.241210624319066,0.063,18.467133519756104,64.15627119628947,3.0908186457419617,55500.0,0.1024997564190539,1.0253955909052292,0.0,0.0,0.0,1.227098044725871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.0,2.0385127292248337,10.229943089221715,0.063,18.464147137117937,64.15425645050546,3.131321489171358,55500.0,0.10384535300412742,1.0388320543598386,0.0,0.0,0.0,1.2431779891589927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.0,2.038966292848822,10.218673101837528,0.063,18.461160099220145,64.15224126265433,3.171833098563822,55500.0,0.1051913064049211,1.0522714054862576,0.0,0.0,0.0,1.2592614012854975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.0,2.0394189483828513,10.20740066737937,0.063,18.458172407429217,64.15022563365798,3.2123534550404402,55500.0,0.10653761618172063,1.0657136379633754,0.0,0.0,0.0,1.2753482735746868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,2.0398706994305225,10.196125791040576,0.063,18.455184063106422,64.14820956443478,3.252882539792086,55500.0,0.10788428189768655,1.0791587454930596,0.0,0.0,0.0,1.291438598523463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,2.0403215495740668,10.184848477995072,0.063,18.452195067607843,64.1461930558996,3.293420334078981,55500.0,0.10923130311884267,1.0926067218000097,0.0,0.0,0.0,1.3075323686561533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.0,2.0407715023745148,10.173568733397497,0.063,18.449205422284397,64.14417610896383,3.333966819230256,55500.0,0.11057867941406468,1.106057560631611,0.0,0.0,0.0,1.3236295765243355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.0,2.0412205613718633,10.162286562383322,0.063,18.446215128481885,64.1421587245354,3.3745219766435164,55500.0,0.11192641035506885,1.119511255757789,0.0,0.0,0.0,1.3397302147066656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,2.04166873008524,10.15100197006897,0.063,18.443224187541006,64.14014090351883,3.4150857877844145,55500.0,0.11327449551640084,1.1329678009708664,0.0,0.0,0.0,1.3558342758087059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.0,2.0421160120130666,10.139714961551935,0.063,18.4402326007974,64.13812264681516,3.4556582341862194,55500.0,0.11462293447542468,1.1464271900854193,0.0,0.0,0.0,1.3719417524627544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.0,2.042562410633221,10.128425541910897,0.063,18.437240369581673,64.13610395532211,3.496239297449393,55500.0,0.11597172681231184,1.1598894169381366,0.0,0.0,0.0,1.3880526373276767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,2.0430079294031973,10.117133716205842,0.063,18.434247495219427,64.13408482993398,3.53682895924117,55500.0,0.11732087211003041,1.1733544753876786,0.0,0.0,0.0,1.4041669230887368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
